,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
133,Sección 186,19,29,0,23,10,54,172,6,0,0,0,16,2,3,4,0,9,347
134,Sección 187,26,10,1,24,9,34,157,2,0,0,0,18,0,3,4,0,10,298
135,Sección 188,33,24,6,24,15,104,271,6,5,0,0,23,3,3,5,3,13,538
136,Sección 189,36,19,6,35,29,82,305,4,0,0,2,26,3,9,7,1,15,579
137,Sección 190,59,22,0,23,25,50,139,7,2,0,0,13,1,2,0,0,8,351
138,Sección 191,1,3,0,10,2,22,45,1,0,0,0,2,0,2,0,0,2,90
139,Sección 192,27,10,1,45,18,144,228,4,0,0,0,9,3,5,13,0,14,521
140,Sección 193,10,12,1,20,2,37,51,0,0,0,0,2,1,0,0,1,2,139
141,Sección 194,24,9,1,23,15,31,108,0,0,0,0,5,0,0,2,0,3,221
142,Sección 195,20,7,3,16,23,25,166,1,0,0,0,6,2,0,1,0,9,279
143,Sección 215,248,34,2,55,257,130,456,14,3,2,0,57,13,4,16,1,31,1323
144,Sección 216,256,42,9,33,197,173,575,15,3,2,9,69,5,17,22,1,29,1457
145,Sección 217,133,14,4,22,132,60,259,4,2,0,1,23,8,0,14,0,20,696
146,Sección 218,185,14,8,58,223,129,379,9,6,0,0,51,12,3,14,0,38,1129
147,Sección 219,112,11,3,18,113,65,272,7,4,0,0,21,11,4,14,0,30,685
148,Sección 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Sección 221,83,14,2,19,72,44,164,5,1,0,0,19,3,2,6,0,7,441
150,Sección 222,353,80,7,47,118,122,455,32,10,4,0,64,5,12,20,6,22,1357
151,Sección 223,152,27,5,22,84,77,292,21,6,0,1,30,4,2,12,1,11,747
152,Sección 224,205,39,5,20,125,92,271,14,2,0,0,34,4,2,10,1,12,836
153,Sección 225,84,24,0,21,72,65,144,5,0,0,0,12,0,1,6,2,9,445
154,Sección 226,105,35,4,24,74,46,150,2,1,0,0,18,2,1,7,4,1,474
155,Sección 227,84,12,2,10,44,28,143,4,1,0,0,8,0,2,1,1,3,343
156,Sección 228,91,24,1,13,34,30,96,4,2,1,0,9,5,0,1,1,8,320
157,Sección 229,60,16,1,14,76,34,182,5,0,0,0,24,0,0,6,0,14,432
158,Sección 230,184,21,1,45,124,116,367,10,2,2,0,46,11,9,9,0,32,979
159,Sección 231,87,24,2,18,82,55,194,7,3,0,0,19,5,0,7,0,6,509
160,Sección 232,42,2,1,12,33,5,42,0,0,0,0,12,0,0,0,0,6,155
161,Sección 233,68,6,3,23,22,11,72,1,0,0,0,6,4,1,1,0,9,227
162,Sección 234,23,21,0,17,17,18,37,0,0,0,0,6,0,2,0,0,5,146
163,Sección 235,87,9,4,6,19,20,61,0,0,0,0,7,0,0,0,0,7,220
164,Sección 236,79,19,2,25,62,59,266,3,1,0,0,22,4,2,11,0,19,574
165,Sección 237,31,10,2,3,14,15,29,0,0,0,1,6,1,0,0,0,2,114
166,Sección 238,48,7,1,13,16,14,72,2,1,0,0,5,1,2,2,0,9,193
167,Sección 239,63,20,0,42,21,48,167,5,2,0,0,11,3,8,2,1,17,410
168,Sección 240,51,19,1,35,22,45,122,1,4,0,0,9,0,3,1,0,8,321
169,Sección 241,140,66,5,56,15,46,260,7,3,1,0,22,0,2,4,0,10,637
170,Sección 242,126,54,4,61,26,83,281,14,3,0,0,23,5,3,2,0,12,697
171,Sección 243,72,28,0,47,24,35,156,8,1,1,0,9,2,3,3,0,11,400
172,Sección 244,116,38,3,77,36,75,314,7,6,0,0,32,4,6,9,0,29,752
173,Sección 245,19,8,1,15,2,1,49,0,3,0,0,7,1,1,2,0,8,117
174,Sección 246,43,9,0,46,16,6,104,4,2,1,0,0,4,2,0,0,8,245
175,Sección 247,27,14,0,29,13,14,123,2,0,0,0,11,0,0,0,0,8,241
176,Sección 248,172,18,1,159,29,59,205,8,6,1,0,14,0,6,1,0,23,702
177,Sección 249,255,24,4,137,37,68,236,11,9,1,0,26,5,5,2,0,22,842
178,Sección 250,106,15,4,104,34,38,199,2,5,0,0,18,4,6,4,0,21,560
179,Sección 251,80,7,1,87,27,26,163,2,5,1,0,4,1,3,0,0,12,419
180,Sección 252,210,47,4,170,56,79,432,11,4,1,0,27,9,4,3,1,40,1098
181,Sección 253,116,46,1,114,53,117,375,2,5,0,0,26,3,5,4,0,31,898
182,Sección 254,68,10,0,63,48,107,246,0,1,0,0,15,7,4,6,0,21,596
183,Sección 255,28,6,0,38,34,37,124,2,1,0,0,7,0,2,2,0,6,287
184,Sección 256,45,11,1,56,44,62,203,2,2,0,1,17,5,0,5,2,11,467
185,Sección 398,90,60,7,58,35,79,219,15,3,0,0,16,3,1,3,0,39,628
186,Sección 399,33,44,1,31,7,51,87,9,0,0,0,5,0,3,1,1,15,288
187,Sección 400,88,60,0,24,24,86,198,8,3,0,0,16,6,2,4,0,14,533
188,Sección 401,58,59,6,27,26,97,271,15,37,2,0,21,4,3,3,9,13,651
189,Sección 402,8,18,2,9,12,22,72,0,0,0,0,4,3,0,0,0,5,155
190,Sección 403,18,16,3,19,9,24,100,7,0,0,0,3,0,0,3,0,6,208
191,Sección 404,20,22,4,18,11,33,1,0,0,0,0,4,1,3,3,0,9,129
192,Sección 405,2,4,1,13,7,2,37,1,0,0,0,2,0,2,1,0,6,78
193,Sección 406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Sección 407,19,5,2,8,8,27,84,1,1,0,0,6,6,1,1,0,6,175
195,Sección 408,37,13,4,18,28,48,148,2,3,0,0,7,3,3,2,0,16,332
196,Sección 409,26,22,0,13,14,29,88,0,0,0,0,9,1,0,0,1,6,209
197,Sección 410,100,32,8,30,9,31,182,9,3,2,0,7,3,3,2,0,10,431
198,Sección 411,101,76,30,87,34,113,323,17,1,2,2,37,6,2,5,0,45,881
199,Sección 412,136,126,48,162,93,231,624,25,3,1,0,57,9,9,10,0,48,1582
200,Sección 413,3,3,1,15,21,19,101,0,0,0,0,21,2,1,1,0,8,196
201,Sección 414,28,26,29,36,38,45,260,11,1,1,0,19,21,5,5,12,21,558
202,Sección 415,18,18,26,44,34,62,266,12,2,1,1,39,9,7,8,1,19,567
203,Sección 416,16,30,15,82,56,136,454,7,1,1,1,34,7,9,11,0,31,891
204,Sección 417,5,7,5,8,10,16,63,1,0,1,0,6,1,1,2,0,8,134
205,Sección 418,10,21,1,34,18,22,186,1,0,0,0,18,1,2,0,0,24,338
206,Sección 419,12,22,7,32,32,58,0,1,0,0,1,26,2,1,6,0,19,219
207,Sección 420,5,24,3,18,13,41,107,1,0,0,0,8,1,2,0,0,10,233
208,Sección 421,54,76,27,116,69,174,555,15,2,0,0,43,12,3,4,1,48,1199
209,Sección 422,19,38,17,62,47,70,203,6,1,2,1,14,6,4,2,1,24,517
210,Sección 423,21,44,12,67,44,41,191,8,3,1,1,14,5,2,5,0,43,502
211,Sección 424,22,16,9,46,18,32,134,1,2,0,0,12,2,5,2,0,21,322
212,Sección 425,16,31,10,25,49,58,168,4,2,0,0,15,2,3,1,0,18,402
213,Sección 426,3,16,5,8,8,9,1,0,0,0,0,12,0,0,0,0,12,74
214,Sección 427,19,40,12,136,51,81,308,3,0,0,1,14,9,8,6,0,22,710
215,Sección 428,5,20,3,9,15,8,29,0,1,0,1,6,0,3,0,0,0,100
216,Sección 429,37,54,10,44,48,106,267,11,4,0,0,29,9,6,5,0,38,668
217,Sección 430,10,19,2,36,22,30,165,1,1,0,0,9,3,7,0,0,13,318
218,Sección 431,13,12,2,34,25,50,179,3,0,0,0,16,3,3,3,0,14,357
219,Sección 432,5,7,3,9,6,4,51,1,0,0,0,3,0,1,1,0,3,94
220,Sección 433,50,64,8,95,90,154,607,5,0,0,1,35,8,12,13,0,53,1195
221,Sección 844,524,214,42,186,123,560,1362,68,9,0,0,113,15,20,7,3,46,3292
222,Sección 846,99,54,11,72,66,150,474,13,6,1,0,40,6,3,8,0,20,1023
223,Sección 847,515,251,51,388,199,808,2069,60,6,10,4,149,24,35,17,1,85,4672
224,Sección 848,128,71,5,97,25,159,459,20,3,0,0,37,13,9,8,1,17,1052
225,Sección 849,43,39,3,24,16,74,193,7,1,0,0,23,5,3,3,0,4,438
226,Sección 850,187,85,4,95,48,260,637,69,6,0,0,46,1,12,11,1,28,1490
227,Sección 851,107,62,4,45,21,108,260,11,1,1,1,18,1,2,1,0,14,657
228,Sección 852,88,35,5,46,17,106,225,14,1,0,0,17,3,3,6,4,10,580
229,Sección 853,100,55,11,75,29,211,351,13,1,1,0,24,5,9,5,0,16,906
230,Sección 854,49,35,2,37,18,134,166,81,0,1,0,211,1,7,5,0,19,766
231,Sección 855,328,115,16,109,51,246,626,56,3,0,0,48,4,8,10,0,22,1642
232,Sección 856,10,27,2,76,9,48,86,1,2,1,0,9,4,3,2,0,9,289
233,Sección 857,24,12,7,24,11,68,203,4,0,1,0,12,3,3,3,0,10,385
234,Sección 858,72,39,4,45,24,127,400,10,1,1,1,54,7,16,5,1,14,821
235,Sección 859,48,38,4,206,52,197,588,10,0,0,0,62,2,2,4,0,26,1239
236,Sección 860,12,9,5,32,14,36,153,0,0,0,0,10,6,5,2,0,12,296
237,Sección 861,25,24,4,35,42,79,311,0,0,0,0,13,0,4,1,0,14,552
238,Sección 862,26,25,2,79,14,73,162,2,0,0,0,11,3,11,5,0,15,428
239,Sección 863,40,32,3,41,36,113,4,1,0,0,3,1,3,1,1,0,20,299
240,Sección 864,29,38,2,118,41,209,445,9,0,1,1,14,10,3,6,1,35,962
241,Sección 865,28,27,5,48,19,86,322,4,0,0,0,18,2,5,5,0,12,581
242,Sección 866,26,9,2,19,22,89,168,1,2,0,1,17,5,4,4,0,35,404
243,Sección 867,131,15,2,105,149,227,418,3,4,1,0,26,9,1,5,0,34,1130
244,Sección 868,41,30,0,16,7,40,137,4,2,0,0,9,2,3,3,0,15,309
245,Sección 869,178,42,5,47,23,139,469,16,8,0,1,41,6,12,12,1,36,1036
246,Sección 870,110,53,7,23,26,188,290,20,4,1,0,15,0,9,4,0,47,797
247,Sección 872,15,10,0,3,2,25,76,3,0,0,1,0,2,1,0,0,4,142
248,Sección 873,40,17,2,23,24,78,173,4,3,0,0,5,4,2,1,0,18,394
249,Sección 874,25,17,2,47,15,89,73,1,0,0,0,13,5,5,0,0,11,303
250,Sección 875,32,2,4,13,4,68,78,0,0,0,0,3,1,0,0,0,5,210
251,Sección 876,25,11,0,11,9,85,107,2,1,1,0,4,2,1,0,0,25,284
252,Sección 878,47,30,0,26,27,181,234,2,2,0,0,4,0,3,2,0,27,585
253,Sección 972,309,64,15,76,71,201,889,40,2,0,0,59,4,11,6,2,36,1785
254,Sección 973,56,25,1,27,17,25,206,0,0,0,0,0,0,0,3,0,6,366
255,Sección 974,23,10,1,24,14,29,159,3,0,0,0,19,2,7,4,0,6,301
256,Sección 975,128,29,8,35,39,93,507,6,1,0,0,20,3,4,24,0,11,908
257,Sección 976,43,10,4,20,16,18,161,3,1,0,0,23,3,4,5,6,9,326
258,Sección 977,424,77,18,71,110,145,766,46,8,4,1,77,7,4,19,5,43,1825
259,Sección 978,283,92,14,67,64,238,753,26,6,3,0,67,2,6,18,1,30,1670
260,Sección 979,286,98,15,54,51,200,704,37,3,2,2,52,3,9,13,4,33,1566
261,Sección 980,66,17,1,15,13,46,171,2,1,1,0,8,1,2,4,0,14,362
262,Sección 981,242,56,6,59,49,190,669,32,3,2,0,72,3,8,8,3,15,1417
263,Sección 982,22,19,5,55,21,71,223,3,0,1,1,20,3,9,10,0,13,476
264,Sección 983,130,61,7,42,10,83,120,9,3,1,1,15,1,9,7,1,9,509
265,Sección 994,486,157,19,54,42,155,407,46,7,1,0,40,4,5,11,2,12,1448
266,Sección 995,185,67,11,89,69,159,483,15,1,2,4,31,6,8,16,2,24,1172
267,Sección 1005,55,19,3,32,20,80,362,9,0,1,0,26,3,3,1,0,8,622
268,Sección 1006,39,12,3,54,29,64,458,6,7,0,0,30,2,6,6,2,21,739
269,Sección 1007,33,7,2,27,14,44,284,5,0,0,0,30,3,5,6,0,11,471
270,Sección 1008,20,12,6,35,18,33,217,3,2,0,1,23,0,4,7,0,2,383
271,Sección 1009,39,5,4,27,21,24,245,8,2,1,0,20,1,4,2,1,14,418
272,Sección 1010,25,8,1,6,4,17,101,1,0,0,0,3,0,0,1,0,1,168
273,Sección 1011,58,24,5,45,42,64,450,9,0,0,0,29,2,15,14,9,57,823
274,Sección 1012,22,5,1,16,12,13,134,2,1,0,0,11,11,3,1,1,0,233
275,Sección 1013,47,9,2,36,22,48,279,4,1,0,0,24,2,10,4,3,6,497
276,Sección 1014,151,24,8,114,49,140,623,6,1,0,0,64,4,14,7,1,30,1236
277,Sección 1015,48,5,2,24,16,37,161,3,0,0,0,16,1,0,0,1,9,323
278,Sección 1016,77,17,5,28,17,72,248,7,4,0,0,26,0,8,6,3,12,530
279,Sección 1017,55,10,3,9,3,28,106,1,0,0,0,6,0,1,4,0,2,228
280,Sección 1018,31,15,1,33,26,51,326,5,2,0,0,26,2,5,6,0,5,534
281,Sección 1028,49,23,8,73,48,178,398,1,0,1,0,28,9,10,10,1,25,862
282,Sección 1029,47,10,2,27,15,76,216,3,0,0,0,24,0,5,4,2,10,441
