,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
131,Sección 2014,22,4,48,26,29,36,327,2,0,0,0,0,0,0,16,0,8,518
132,Sección 2015,7,6,2,19,17,28,390,10,0,0,0,58,4,6,22,3,13,585
133,Sección 2016,17,16,3,65,40,44,636,7,0,0,2,45,17,13,14,0,16,935
134,Sección 2019,15,9,0,18,16,44,553,2,0,0,0,13,0,6,3,1,15,695
135,Sección 2021,10,6,7,35,25,32,513,3,0,0,0,29,0,0,0,0,7,667
136,Sección 2022,14,3,1,26,34,38,469,2,0,0,0,18,0,5,3,0,20,633
137,Sección 2023,7,4,2,14,11,15,216,1,0,0,0,9,7,5,7,0,8,306
138,Sección 2024,10,5,1,22,21,22,370,1,1,0,0,14,3,1,4,0,15,490
139,Sección 2025,2,7,2,14,5,12,211,1,1,0,0,7,0,0,0,0,4,266
140,Sección 2026,13,14,0,31,25,30,407,1,0,0,2,27,0,0,0,0,5,555
141,Sección 2027,17,6,4,19,17,29,406,1,0,0,0,21,2,4,5,1,12,544
142,Sección 2029,6,0,0,0,0,28,332,0,4,0,0,0,0,0,0,1,4,375
143,Sección 2044,44,14,6,37,12,19,175,1,1,0,0,0,0,0,0,0,16,325
144,Sección 2045,33,23,9,59,36,78,335,3,1,0,0,30,5,10,10,1,18,651
145,Sección 2046,107,75,11,83,67,151,760,7,3,1,2,42,5,17,10,7,33,1381
146,Sección 2047,18,19,1,19,8,18,189,0,0,0,0,0,0,0,0,0,8,280
147,Sección 2075,82,62,9,69,53,142,741,7,1,0,7,33,4,8,4,1,33,1256
148,Sección 2076,76,38,2,29,19,46,233,4,0,0,0,22,2,8,5,2,7,493
149,Sección 2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Sección 2078,97,45,5,38,28,98,363,2,1,0,0,12,1,2,3,0,11,706
151,Sección 2079,257,66,26,36,57,184,658,25,3,2,0,67,1,12,7,3,27,1431
152,Sección 2080,61,42,8,27,35,79,271,4,1,0,0,30,1,3,2,4,7,575
153,Sección 2108,6,3,0,7,5,15,172,0,0,0,0,14,0,6,1,1,1,231
154,Sección 2109,7,3,0,5,12,10,167,0,0,0,0,16,0,0,2,1,4,227
155,Sección 2110,6,8,1,11,11,23,264,0,1,0,0,14,5,5,11,0,5,365
156,Sección 2111,3,6,1,9,7,12,161,0,0,0,0,0,0,0,0,0,0,199
157,Sección 2112,11,8,4,22,18,32,349,1,0,1,0,24,2,3,4,0,5,484
158,Sección 2113,9,5,1,16,16,33,338,1,0,0,1,14,0,2,2,0,4,442
159,Sección 2114,17,14,1,22,26,39,455,2,0,0,0,42,2,4,5,6,4,639
160,Sección 2115,15,18,3,34,30,42,838,1,0,0,0,37,0,2,4,1,16,1041
161,Sección 2116,5,5,0,13,13,0,200,0,0,0,0,16,0,0,0,1,2,255
162,Sección 2117,31,11,4,36,31,75,588,0,2,0,0,24,3,4,5,0,8,822
163,Sección 2118,36,16,3,36,50,66,808,2,0,0,1,62,2,6,8,2,25,1123
164,Sección 2119,6,2,1,7,11,27,208,2,0,0,0,8,0,0,0,0,1,273
165,Sección 2120,7,13,5,21,37,29,470,1,0,0,0,12,15,8,5,0,9,632
166,Sección 2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Sección 2122,13,10,1,10,26,24,226,0,0,0,0,10,0,3,5,0,5,333
168,Sección 2123,1,3,1,16,17,25,342,1,1,0,0,27,0,5,7,0,4,450
169,Sección 2124,4,6,3,25,24,39,435,0,1,0,0,29,3,3,4,4,4,584
170,Sección 2125,3,2,0,5,11,9,123,0,0,0,0,9,0,0,3,0,1,166
171,Sección 2161,40,27,6,37,26,38,293,0,0,0,0,25,2,4,4,0,15,517
172,Sección 2162,23,15,7,32,34,29,307,0,0,0,0,11,0,0,0,0,18,476
173,Sección 2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
