,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
150,Sección 1172,44,48,9,70,40,104,1029,9,2,0,1,64,2,7,11,1,22,1463
151,Sección 1173,12,31,4,31,25,25,608,5,1,1,0,59,4,18,11,0,17,852
152,Sección 1174,36,46,4,53,37,107,1116,13,1,0,0,92,1,7,14,3,80,1610
153,Sección 1175,13,16,3,27,18,40,432,6,0,0,0,41,4,6,11,1,15,633
154,Sección 1176,7,20,5,36,17,25,446,1,0,0,0,42,1,12,13,2,9,636
155,Sección 1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Sección 1178,11,40,12,61,36,44,669,26,0,0,0,23,2,9,10,0,25,968
157,Sección 1179,29,27,10,55,41,88,872,8,0,0,0,51,2,11,14,2,59,1269
158,Sección 1180,71,72,13,58,136,339,875,4,2,0,20,60,1,12,9,1,42,1715
159,Sección 1181,51,61,9,26,105,76,601,4,0,0,0,22,0,2,3,1,17,978
160,Sección 1193,11,9,4,33,24,28,335,3,1,0,0,44,8,15,12,0,15,542
161,Sección 1194,13,21,23,50,204,33,418,2,0,51,0,49,4,5,1,0,19,893
162,Sección 1195,22,51,9,50,52,85,829,6,1,0,0,102,13,24,16,1,34,1295
163,Sección 1196,29,28,8,55,26,62,619,5,0,0,0,48,1,6,11,0,25,923
164,Sección 1197,31,61,6,64,61,104,950,20,5,0,3,71,28,19,26,2,15,1466
165,Sección 1198,6,4,0,7,9,7,124,1,0,0,0,12,0,0,0,0,4,174
